# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2026-09-20
#
# GRDC-No.:              2335950
# River:                 INDUS RIVER
# Station:               KOTRI
# Country:               PK
# Latitude (DD):       25.37
# Longitude (DD):      68.37
# Catchment area (km²):      832418.0
# Altitude (m ASL):        13.0
# Next downstream station:      -
# Remarks:               
# Owner of original data: Initial dataset collected in the framework of the First GARP Global Experiment (FGGE)
#************************************************************
#
# Data Set Content:      MEAN MONTHLY DISCHARGE (MQ)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1936 - 1979
# No. of years:          44
# Last update:           2018-05-29
#
# Table Header:
#     YYYY-MM-DD - Date (DD=00)
#     hh:mm      - Time
#     Original   - original (provided) data
#     Calculated - GRDC calculated from daily data
#     Flag       - percentage of valid values used for calculation from daily data
#************************************************************
#
# Data lines: 519
# DATA
YYYY-MM-DD;hh:mm; Original; Calculated; Flag
1957-04-01;--:--;   -999.000;   -999.000;   0
1957-05-01;--:--;   -999.000;   -999.000;   0
1957-06-01;--:--;   -999.000;   -999.000;   0
1957-07-01;--:--;   -999.000;   -999.000;   0
1957-08-01;--:--;   -999.000;   -999.000;   0
1957-09-01;--:--;   -999.000;   -999.000;   0
1957-10-01;--:--;   -999.000;   -999.000;   0
1957-11-01;--:--;   -999.000;   -999.000;   0
1957-12-01;--:--;   -999.000;   -999.000;   0
1958-01-01;--:--;   -999.000;   -999.000;   0
1958-02-01;--:--;   -999.000;   -999.000;   0
1958-03-01;--:--;   -999.000;   -999.000;   0
1958-04-01;--:--;   -999.000;   -999.000;   0
1958-05-01;--:--;   -999.000;   -999.000;   0
1958-06-01;--:--;   -999.000;   -999.000;   0
1958-07-01;--:--;   -999.000;   -999.000;   0
1958-08-01;--:--;   -999.000;   -999.000;   0
1958-09-01;--:--;   -999.000;   -999.000;   0
1958-10-01;--:--;   -999.000;   -999.000;   0
1958-11-01;--:--;   -999.000;   -999.000;   0
1958-12-01;--:--;   -999.000;   -999.000;   0
1959-01-01;--:--;   -999.000;   -999.000;   0
1959-02-01;--:--;   -999.000;   -999.000;   0
1959-03-01;--:--;   -999.000;   -999.000;   0
1959-04-01;--:--;   -999.000;   -999.000;   0
1959-05-01;--:--;   -999.000;   -999.000;   0
1959-06-01;--:--;   -999.000;   -999.000;   0
1959-07-01;--:--;   -999.000;   -999.000;   0
1959-08-01;--:--;   -999.000;   -999.000;   0
1959-09-01;--:--;   -999.000;   -999.000;   0
1959-10-01;--:--;   -999.000;   -999.000;   0
1959-11-01;--:--;   -999.000;   -999.000;   0
1959-12-01;--:--;   -999.000;   -999.000;   0
1960-01-01;--:--;   -999.000;   -999.000;   0
1960-02-01;--:--;   -999.000;   -999.000;   0
1960-03-01;--:--;   -999.000;   -999.000;   0
1960-04-01;--:--;   -999.000;   -999.000;   0
1960-05-01;--:--;   -999.000;   -999.000;   0
1960-06-01;--:--;   -999.000;   -999.000;   0
1960-07-01;--:--;   -999.000;   -999.000;   0
1960-08-01;--:--;   -999.000;   -999.000;   0
1960-09-01;--:--;   -999.000;   -999.000;   0
1960-10-01;--:--;   -999.000;   -999.000;   0
1960-11-01;--:--;   -999.000;   -999.000;   0
1960-12-01;--:--;   -999.000;   -999.000;   0
1961-01-01;--:--;   -999.000;   -999.000;   0
1961-02-01;--:--;   -999.000;   -999.000;   0
1961-03-01;--:--;   -999.000;   -999.000;   0
1961-04-01;--:--;   -999.000;   -999.000;   0
1961-05-01;--:--;   -999.000;   -999.000;   0
1961-06-01;--:--;   -999.000;   -999.000;   0
1961-07-01;--:--;   -999.000;   -999.000;   0
1961-08-01;--:--;   -999.000;   -999.000;   0
1961-09-01;--:--;   -999.000;   -999.000;   0
1961-10-01;--:--;   -999.000;   -999.000;   0
1961-11-01;--:--;   -999.000;   -999.000;   0
1961-12-01;--:--;   -999.000;   -999.000;   0
1962-01-01;--:--;   -999.000;   -999.000;   0
1962-02-01;--:--;   -999.000;   -999.000;   0
1962-03-01;--:--;   -999.000;   -999.000;   0
1962-04-01;--:--;   -999.000;   -999.000;   0
1962-05-01;--:--;   -999.000;   -999.000;   0
1962-06-01;--:--;   -999.000;   -999.000;   0
1962-07-01;--:--;   -999.000;   -999.000;   0
1962-08-01;--:--;   -999.000;   -999.000;   0
1962-09-01;--:--;   -999.000;   -999.000;   0
1962-10-01;--:--;   -999.000;   -999.000;   0
1962-11-01;--:--;   -999.000;   -999.000;   0
1962-12-01;--:--;   -999.000;   -999.000;   0
1963-01-01;--:--;   -999.000;   -999.000;   0
1963-02-01;--:--;   -999.000;   -999.000;   0
1963-03-01;--:--;   -999.000;   -999.000;   0
1963-04-01;--:--;   -999.000;   -999.000;   0
1963-05-01;--:--;   -999.000;   -999.000;   0
1963-06-01;--:--;   -999.000;   -999.000;   0
1963-07-01;--:--;   -999.000;   -999.000;   0
1963-08-01;--:--;   -999.000;   -999.000;   0
1963-09-01;--:--;   -999.000;   -999.000;   0
1963-10-01;--:--;   -999.000;   -999.000;   0
1963-11-01;--:--;   -999.000;   -999.000;   0
1963-12-01;--:--;   -999.000;   -999.000;   0
1964-01-01;--:--;   -999.000;   -999.000;   0
1964-02-01;--:--;   -999.000;   -999.000;   0
1964-03-01;--:--;   -999.000;   -999.000;   0
1964-04-01;--:--;   -999.000;   -999.000;   0
1964-05-01;--:--;   -999.000;   -999.000;   0
1964-06-01;--:--;   -999.000;   -999.000;   0
1964-07-01;--:--;   -999.000;   -999.000;   0
1964-08-01;--:--;   -999.000;   -999.000;   0
1964-09-01;--:--;   -999.000;   -999.000;   0
1964-10-01;--:--;   -999.000;   -999.000;   0
1964-11-01;--:--;   -999.000;   -999.000;   0
1964-12-01;--:--;   -999.000;   -999.000;   0
1965-01-01;--:--;   -999.000;   -999.000;   0
1965-02-01;--:--;   -999.000;   -999.000;   0
1965-03-01;--:--;   -999.000;   -999.000;   0
1965-04-01;--:--;   -999.000;   -999.000;   0
1965-05-01;--:--;   -999.000;   -999.000;   0
1965-06-01;--:--;   -999.000;   -999.000;   0
1965-07-01;--:--;   -999.000;   -999.000;   0
1965-08-01;--:--;   -999.000;   -999.000;   0
1965-09-01;--:--;   -999.000;   -999.000;   0
1965-10-01;--:--;   -999.000;   -999.000;   0
1965-11-01;--:--;   -999.000;   -999.000;   0
1965-12-01;--:--;   -999.000;   -999.000;   0
1966-01-01;--:--;   -999.000;   -999.000;   0
1966-02-01;--:--;   -999.000;   -999.000;   0
1966-03-01;--:--;   -999.000;   -999.000;   0
1966-04-01;--:--;   -999.000;   -999.000;   0
1966-05-01;--:--;   -999.000;   -999.000;   0
1966-06-01;--:--;   -999.000;   -999.000;   0
1966-07-01;--:--;   -999.000;   -999.000;   0
1966-08-01;--:--;   -999.000;   -999.000;   0
